TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AmountToBalanceRatio,AmountPerLogin,TransactionHour,TimeOfDay,KMeans_Cluster,Potential_Fraud
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,2024-11-04 08:11:48,0.3174085436088838,261.76999973822996,18,2,0,False
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,2024-11-04 08:07:27,0.17885242381037186,183.21999981678,18,2,0,False
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,6027.49,2024-11-04 08:06:58,0.009675669308450171,14.579999996355,16,2,0,False
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,2024-11-04 08:10:27,0.010852847263782387,156.85999984314,16,2,0,False
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,2024-11-04 08:12:08,0.022452154044807097,120.66999987932999,18,2,0,False
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,2024-11-04 08:06:47,0.03373604078669691,308.61999969138,18,2,0,False
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,2024-11-04 08:08:00,0.1838112888659329,506.80999949318993,16,2,0,False
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,2024-11-04 08:11:57,0.13011573679680086,328.38999967161,16,2,0,False
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,2024-11-04 08:08:32,0.5312952448304757,796.2999992036999,16,2,0,False
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,2024-11-04 08:11:10,0.055508747204222324,72.46999992753,18,2,0,False
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,2024-11-04 08:06:53,0.14631848867018352,279.5999997204,16,2,0,False
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,2024-11-04 08:10:19,0.7180625058995419,304.1999996958,16,2,0,False
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,2024-11-04 08:06:32,0.04619391241587323,351.37999964861996,18,2,0,False
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04 08:12:19,0.1021529624001826,86.06999991392999,18,2,0,False
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,2024-11-04 08:06:32,0.8521045360987115,604.4999993954999,18,2,0,False
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,2024-11-04 08:06:36,0.19044884677945595,258.69999974129996,17,2,0,False
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,2024-11-04 08:09:25,0.07346873351877928,994.6299990053699,16,2,0,False
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,2024-11-04 08:08:10,0.0015788755815729543,11.45999998854,17,2,0,False
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,2024-11-04 08:10:22,0.012802544445468146,63.75999993623999,17,2,0,False
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,2024-11-04 08:09:33,0.27522636279625795,446.82999955316996,18,2,0,False
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,2024-11-04 08:07:31,0.014435069449174097,63.53999993645999,18,2,0,False
TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,2024-11-04 08:07:46,0.039539429746930324,81.10999991889,18,2,0,False
TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,13704.92,2024-11-04 08:11:41,0.03219719633532832,88.2519999823496,16,2,0,False
TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,2024-11-04 08:06:53,0.012782161199081803,170.95999982904,16,2,0,False
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,2024-11-04 08:10:53,0.014423634422857066,48.509999951489995,17,2,0,False
TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,2024-11-04 08:10:08,0.024037551324677848,325.02999967496993,17,2,0,False
TX002078,AC00144,125.83,2023-05-29 17:14:03,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,2024-11-04 08:11:30,0.020594579908537903,125.82999987416999,17,2,0,False
TX002079,AC00256,506.83,2023-04-24 17:27:12,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,2024-11-04 08:07:31,0.05080600132921294,506.82999949316996,17,2,0,False
TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,2024-11-04 08:08:51,0.05332927257006958,738.9399992610599,18,2,0,False
TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,2024-11-04 08:06:40,0.01820856254725855,180.35999981964,16,2,0,False
TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,2024-11-04 08:07:08,0.14544068333205482,225.09999977489997,17,2,0,False
TX002083,AC00005,359.51,2023-11-30 18:08:39,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,7153.72,2024-11-04 08:12:11,0.05025497223821308,359.50999964049,18,2,0,False
TX002084,AC00204,720.46,2023-12-07 16:10:40,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,2024-11-04 08:08:35,0.23229105541110795,720.4599992795399,16,2,0,False
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,2024-11-04 08:07:14,0.8014772384679202,1116.56999888343,16,2,0,True
TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,2024-11-04 08:10:03,0.040806268927111145,291.45999970853995,16,2,0,False
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,2024-11-04 08:08:01,3.668922035972109,1192.94999880705,18,2,1,True
TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,2024-11-04 08:08:58,0.16918678744847382,98.23999990175999,17,2,0,False
TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,2024-11-04 08:12:12,0.016338716155455804,100.47999989952,16,2,0,False
TX002090,AC00076,45.9,2023-07-04 18:55:57,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,2024-11-04 08:07:45,0.008055104637387258,45.8999999541,18,2,0,False
TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,2024-11-04 08:10:11,0.027002607083357957,258.20999974178994,17,2,0,False
TX002092,AC00228,1079.11,2023-05-05 16:42:25,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,2024-11-04 08:07:41,0.5294140734233117,1079.10999892089,16,2,0,False
TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,2024-11-04 08:08:19,1.5321609379081687,287.50999971248996,16,2,1,True
TX002094,AC00072,501.3,2023-05-22 18:27:37,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,2024-11-04 08:08:07,0.05883747570444657,501.29999949869995,18,2,0,False
TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,2024-11-04 08:07:09,0.01817903212324257,26.0999999739,16,2,0,False
TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,2024-11-04 08:09:11,0.5289757657225727,436.76999956322993,16,2,0,False
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,5803.89,2024-11-04 08:09:42,0.050376557791403626,292.37999970761996,16,2,0,False
TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,2024-11-04 08:07:24,0.32747482030444464,1026.45999897354,16,2,0,False
TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,2024-11-04 08:06:44,0.004705387659566467,25.289999974709996,18,2,0,False
TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,2024-11-04 08:09:58,0.018001622845932083,123.34999987664999,17,2,0,False
TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,2024-11-04 08:08:00,0.0888537911884393,139.51999986048,18,2,0,False
TX002102,AC00374,51.2,2023-03-13 18:45:47,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,2024-11-04 08:06:44,0.07007938680526954,51.1999999488,18,2,0,False
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,2024-11-04 08:07:00,0.009317130551314043,40.949999986349994,17,2,0,False
TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,2024-11-04 08:10:55,0.04137588005147208,161.37999983862,16,2,0,False
TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,2024-11-04 08:11:22,0.0005131287360268475,2.5099999974899996,16,2,0,False
TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682.0,2024-11-04 08:11:17,0.0029445456912258598,22.61999997738,16,2,0,False
TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,2024-11-04 08:10:31,0.020788463492746937,126.82999987316998,16,2,0,False
TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,2024-11-04 08:06:23,0.02981636701002635,46.5999999534,17,2,0,False
TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,2024-11-04 08:10:09,0.017753103698367797,243.79999975619998,16,2,0,False
TX002110,AC00099,231.51,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,2024-11-04 08:12:09,0.03997962249813667,231.50999976848996,17,2,0,False
TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,2024-11-04 08:08:09,0.12094517566578857,175.04999982495,17,2,0,False
TX002112,AC00021,762.74,2023-05-02 17:24:54,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,2024-11-04 08:06:39,3.6829550941396287,762.7399992372599,17,2,1,True
TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,2024-11-04 08:09:59,0.01105875471207232,34.02999996597,17,2,0,False
TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983.0,2024-11-04 08:11:39,0.008043368633379705,15.949999984049999,17,2,0,False
TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,2024-11-04 08:06:24,0.2969552257939499,926.5299990734699,17,2,0,False
TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,2024-11-04 08:11:54,0.03325503608551984,101.50999989849,16,2,0,False
TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,2024-11-04 08:10:21,0.03612837236672994,309.41999969057997,16,2,0,False
TX002118,AC00186,257.6,2023-12-18 16:30:46,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74,2024-11-04 08:09:57,0.03239949992075802,257.59999974240003,16,2,0,False
TX002119,AC00248,746.78,2023-11-27 16:29:16,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,2024-11-04 08:07:44,0.4393314546917365,746.7799992532199,16,2,0,False
TX002120,AC00069,82.01,2023-12-25 17:27:57,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,2024-11-04 08:07:14,0.2852918666935042,82.00999991799,17,2,0,False
TX002121,AC00002,476.99,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,2024-11-04 08:10:10,0.4131643683732822,476.98999952300994,16,2,0,False
TX002122,AC00090,320.11,2023-08-31 16:26:37,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,2024-11-04 08:07:38,0.0785260813250455,320.10999967989,16,2,0,False
TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,2024-11-04 08:08:37,0.031367283901248294,333.38999966661,16,2,0,False
TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,2024-11-04 08:10:12,0.0013202893869240949,10.2999999897,16,2,0,False
TX002125,AC00039,737.46,2023-01-03 16:28:03,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,2024-11-04 08:07:37,1.1628926453873427,184.36499995390875,16,2,0,True
TX002126,AC00021,416.55,2023-05-05 17:31:53,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,2024-11-04 08:07:20,0.451319667157351,416.54999958344996,17,2,0,False
TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,2024-11-04 08:06:59,0.05078774538534878,84.90999991508998,18,2,0,False
TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,75,Retired,73,1,5670.82,2024-11-04 08:07:52,0.017448975633150506,98.94999990104999,17,2,0,False
TX002129,AC00082,18.14,2023-02-17 18:46:59,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,2024-11-04 08:11:08,0.003012863632210898,18.13999998186,18,2,0,False
TX002130,AC00304,1154.79,2023-08-02 17:52:47,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,2024-11-04 08:11:47,0.18685015290516852,1154.7899988452098,17,2,0,False
TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,2024-11-04 08:08:16,0.05437120421360926,215.12999978486997,16,2,0,False
TX002132,AC00372,218.57,2023-10-16 16:30:38,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,2024-11-04 08:08:19,0.0157586305845902,218.56999978142997,16,2,0,False
TX002133,AC00274,341.88,2023-06-14 16:34:43,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,2024-11-04 08:11:00,0.08219217602029026,341.87999965811997,16,2,0,False
TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,2024-11-04 08:12:13,0.637920066380272,691.9199993080799,16,2,0,False
TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,2024-11-04 08:09:10,0.005148934171646949,50.429999949569996,16,2,0,False
TX002136,AC00241,440.43,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,2024-11-04 08:07:52,0.0859670833300634,440.42999955957,17,2,0,False
TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,2024-11-04 08:10:02,0.216487605698905,299.02999970096994,17,2,0,False
TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,2024-11-04 08:10:47,0.00017040906782795823,1.9799999980199998,17,2,0,False
TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,2024-11-04 08:07:11,0.019107431242988894,173.44999982654997,16,2,0,False
TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,2024-11-04 08:11:13,0.24052319111482875,438.75999956123997,16,2,0,False
TX002141,AC00394,519.62,2023-11-23 17:42:11,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,2024-11-04 08:06:37,0.12492877458626149,519.61999948038,17,2,0,False
TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,2024-11-04 08:11:40,0.051467601427778516,738.6799992613198,16,2,0,False
TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,2024-11-04 08:11:40,0.0700844871877776,151.13999984886,16,2,0,False
TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,2024-11-04 08:09:47,0.009061554468587838,75.76999992422999,17,2,0,False
TX002145,AC00077,444.52,2023-04-04 16:11:34,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,2024-11-04 08:06:58,0.081945212550219,444.51999955547996,16,2,0,False
TX002146,AC00116,5.29,2023-03-08 18:51:57,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,2024-11-04 08:09:14,0.00046964237044214125,5.28999999471,18,2,0,False
TX002147,AC00145,97.63,2023-05-15 16:05:06,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,2024-11-04 08:11:10,0.007830879315585492,97.62999990236999,16,2,0,False
TX002148,AC00457,256.95,2023-05-04 16:37:21,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,2024-11-04 08:08:10,0.10151151214420541,256.94999974304994,16,2,0,False
TX002149,AC00021,734.86,2023-12-08 16:36:30,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,2024-11-04 08:08:49,0.1177277263966822,734.85999926514,16,2,0,False
TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,2024-11-04 08:08:33,0.10815694662876454,625.469999687265,17,2,0,False
TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,2024-11-04 08:07:40,0.006203417326288401,84.27999991572,17,2,0,False
TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,2024-11-04 08:07:13,0.7982596570949544,927.44999907255,18,2,0,True
TX002153,AC00065,202.49,2023-12-28 16:30:32,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,2024-11-04 08:08:28,0.027190449973811658,202.48999979751,16,2,0,False
TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,2024-11-04 08:08:06,0.10920094975719949,154.98999984501,17,2,0,False
TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,2024-11-04 08:11:54,0.07839265189968996,481.52999951846994,17,2,0,False
TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,2024-11-04 08:08:14,0.4153036962307195,172.91999982707998,16,2,0,False
TX002157,AC00355,275.59,2023-10-10 16:49:03,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,2024-11-04 08:10:12,0.04365284276485792,275.58999972440995,16,2,0,False
TX002158,AC00155,207.2,2024-01-01 16:12:32,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,2024-11-04 08:06:23,0.025602562233251993,207.19999979279999,16,2,0,False
TX002159,AC00105,136.82,2023-08-25 18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,2024-11-04 08:08:03,0.02196454400533911,136.81999986318,18,2,0,False
TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,2024-11-04 08:11:42,0.1253973931810896,124.79999997504,17,2,0,False
TX002161,AC00297,179.38,2023-08-10 18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,2024-11-04 08:08:34,0.020520482159258464,179.37999982062,18,2,0,False
TX002162,AC00139,10.15,2023-02-23 16:51:34,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,2024-11-04 08:11:00,0.0014185804691516164,2.029999999594,16,2,0,False
TX002163,AC00205,26.3,2023-12-12 16:57:29,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,2024-11-04 08:09:28,0.0035189925244819495,26.2999999737,16,2,0,False
TX002164,AC00148,319.5,2023-06-09 16:03:24,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,2024-11-04 08:10:45,0.1350209187338313,319.49999968049997,16,2,0,False
TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,2024-11-04 08:10:41,0.059784550141068274,182.41999981757996,16,2,0,False
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,2024-11-04 08:10:05,0.10255889171936593,716.6199992833799,16,2,0,False
TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,2024-11-04 08:12:21,0.030250691616880168,222.95999977704,17,2,0,False
TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,2024-11-04 08:08:44,0.015921170546330278,79.76999992022999,16,2,0,False
TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,2024-11-04 08:06:52,0.06376715550676401,431.07999956891996,18,2,0,False
TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,2024-11-04 08:07:20,0.060327695183373796,592.2399994077599,16,2,0,False
TX002171,AC00202,200.19,2023-07-18 18:11:40,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,2024-11-04 08:12:17,0.045601782248575015,200.18999979980998,18,2,0,False
TX002172,AC00458,297.5,2023-03-27 17:16:41,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,73,Retired,80,1,6768.14,2024-11-04 08:07:49,0.04395594653774242,297.49999970249996,17,2,0,False
TX002173,AC00139,345.86,2023-11-20 16:41:44,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,2024-11-04 08:09:26,0.22986229264127642,345.85999965414,16,2,0,False
TX002174,AC00210,343.88,2023-12-11 16:37:20,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,2024-11-04 08:12:01,0.05301733840256467,343.87999965612,16,2,0,False
TX002175,AC00399,16.52,2023-01-04 17:00:58,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,2024-11-04 08:07:28,0.019771881320814606,16.519999983479998,17,2,0,False
TX002176,AC00267,162.1,2023-12-06 17:34:01,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,2024-11-04 08:08:09,0.01890015332326504,162.0999998379,17,2,0,False
TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,2024-11-04 08:08:11,0.022673772621970286,36.11999996388,17,2,0,False
TX002178,AC00272,354.91,2023-12-18 16:33:07,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,2024-11-04 08:09:08,0.09164762236766688,354.90999964509,16,2,0,False
